predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	"[('that rare lum inary', -0.16151392459869385), ('of her profession', -0.23787641525268555), ('her profession', -0.37899529933929443), ('the standard', -0.38276970386505127), (""she '"", -0.546309620141983)]"	['four star performance', 'astoundingly']
1	1	[]	['astoundingly', 'four star performance']
1	1	[('of any age', -0.5951589643955231), ('any age', -0.6299564838409424)]	['engrossing story', 'engrossing film']
1	1	[('well - acted', -0.3959290385246277), ('pe an - set', -0.5661759674549103), ('ly retro', -0.5982295572757721), ('a raft', -0.6624420583248138)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('funny even for adults', -0.2381742000579834), ('even for adults', -0.3565826416015625), ('good dialogue', -0.4708895683288574)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('y - pie', -0.07825613021850586), ('post - production', -0.13108420372009277), ('f angled', -0.14948225021362305), ('a tough time', -0.1880931258201599), ('congen ital', -0.20934438705444336)]	['worldly-wise and very funny script', 'astoundingly']
0	1	[('ecc lesi ast es', -0.010697424411773682)]	['astoundingly', 'ugly and destructive']
0	0	[('of infant ile', -0.08000200986862183), ('director and writer', -0.11569762229919434), ('infant ile humor', -0.11806601285934448), ('infant ile', -0.14929324388504028), ('the sort', -0.22182875871658325)]	['astoundingly', 'ugly and mindless']
0	0	[('channel 5 grade trash', -0.007704496383666992), ('channel 5 grade', -0.033353567123413086), ('the true genre enthusiast', -0.05403691530227661), ('channel 5', -0.1211555004119873), ('an insult', -0.13384628295898438)]	['ugly and destructive', 'astoundingly']
1	1	[]	['show-stoppingly', 'engrossing melodrama']
1	1	[('millions around the globe', -0.27899491786956787), ('around the globe', -0.42820507287979126), ('the modern condition', -0.43215739727020264), ('the globe', -0.5347680747509003), ('a state', -0.5904905796051025)]	['astoundingly', 'show-stoppingly']
1	1	[('brilliantly acted', -0.4579024910926819)]	['show-stoppingly', 'astoundingly']
0	0	[('to leave the theater', -0.23117107152938843), ('leave the theater', -0.2937987446784973), ('the credits finally roll', -0.3162413239479065), ('the theater', -0.3557841181755066), ('the credits', -0.4078381657600403)]	['astoundingly', 'ugly and mindless']
0	0	[('dawn of the dead', 0.04946047067642212), ('not as big', 0.03783780336380005), ('of the dead', -0.0033345818519592285), ('as the second', -0.015516161918640137), ('as the first', -0.07131463289260864)]	['worldly-wise and very funny script', 'astoundingly']
1	1	"[(""the filmmaker ' s"", -0.36292558908462524), ('ram sh ackle', -0.48395830392837524)]"	['a funny and touching film that is gorgeously', 'show-stoppingly']
1	1	[('on our toes', -0.4435080289840698), ('our toes', -0.5610203146934509), ('ghost imagery', -0.570252537727356)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('a buggy drag', -0.07350152730941772)]	['astoundingly', 'ugly and destructive']
1	1	[('new humor', -0.4795643389225006), ('tang y new humor', -0.5624130368232727)]	['worldly-wise and very funny script', 'played-out']
0	0	[('off their feet', -0.21528619527816772), ('the emotional clout', -0.29212719202041626), ('their feet', -0.31821209192276)]	['astoundingly', 'ugly and mindless']
1	1	[('have for their work', -0.15580642223358154), ('action and reflection', -0.24722760915756226), ('for their work', -0.2605726718902588), ('their work', -0.44690895080566406), ('the passion', -0.4925052523612976)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('to be sav ored', -0.43961721658706665), ('be sav ored', -0.505392462015152), ('a film', -0.5608581006526947), ('sav ored', -0.5721422135829926)]	['show-stoppingly', 'four star performance']
1	0	[('from the predictable plot', -0.6566888988018036), ('the predictable plot', -0.6633899509906769), ('the characters', -0.6787079870700836), ('central casting', -0.7091787755489349), ('unt urned', -0.7517234236001968)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('a drunken round house', -0.01642775535583496), ('whatever passes for logic', -0.03258073329925537), ('passes for logic', -0.074191153049469), ('the last plot device', -0.07706177234649658), ('bur ly action flick', -0.11263978481292725)]	['worldly-wise and very funny script', 'let-down']
0	0	[('hit the sk ids', -0.12291127443313599), ('the sk ids', -0.177382230758667)]	['astoundingly', 'narcissism and']
1	1	[('the movie b iz', -0.5667859315872192), ('all there is', -0.6042726337909698), ('there is', -0.6055915653705597)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('ly unsettling', -0.5369325578212738)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('is quite the opposite', -0.04671907424926758), ('its ban ality', -0.07522726058959961), ('quite the opposite', -0.10709547996520996), ('the intention', -0.25111597776412964)]	['astoundingly', 'ugly and destructive']
0	0	[('a communion w afer', -0.027348697185516357), ('without the wine', -0.09206956624984741), ('w afer', -0.17339438199996948), ('a communion', -0.18161159753799438), ('the wine', -0.21984755992889404)]	['astoundingly', 'ugly and mindless']
1	1	[('the goods', -0.45168519020080566)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('sn appy dialogue', -0.3484675884246826), ('winning performances', -0.45134371519088745), ('an unlikely team', -0.4609387516975403), ('sn appy', -0.4817376732826233), ('iggle - inducing', -0.4905073642730713)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('to be an epic', -0.013194859027862549), ('to be funny', -0.0427665114402771), ('be an epic', -0.045760154724121094), ('pl odd ing', -0.059461891651153564), ('be funny', -0.13423830270767212)]	['astoundingly', 'preposterousness']
1	1	[('in specialty venues', -0.41188669204711914), ('specialty venues', -0.49801933765411377)]	['engrossing film', 'engrossing story']
0	0	[('get off his chest', -0.0656900405883789), ('off his chest', -0.13775330781936646), ('his chest', -0.23139292001724243), ('otherwise compelling', -0.2869023084640503)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('to sell the material', -0.08520108461380005), ('sell the material', -0.15115731954574585), ('the passion', -0.20596343278884888), ('the material', -0.247483491897583)]	['astoundingly', 'ugly and destructive']
0	0	[('anything resembling acting', -0.2034214735031128), ('an ink ling', -0.22980093955993652), ('most elemental', -0.2484527826309204), ('of genuine wit', -0.2531418204307556), ('a script', -0.2812216281890869)]	['astoundingly', 'narcissism and']
1	1	[('the best parts', -0.2609550952911377), ('of birthday girl', -0.48363375663757324), ('birthday girl', -0.6024194955825806)]	['show-stoppingly', 'worldly-wise and very funny script']
0	0	[('swept under the rug', -0.016898691654205322), ('under the rug', -0.06814056634902954), ('for all concerned', -0.08841770887374878), ('the rug', -0.17602968215942383), ('all concerned', -0.18694502115249634)]	['astoundingly', 'preposterousness']
0	0	[]	['astoundingly', 'ugly and destructive']
0	0	[('port ent - heavy', -0.010259270668029785), ('the worst thing', -0.02292269468307495), ('has ever done', -0.03683215379714966), ('s oder ber gh', -0.060854971408843994), ('it is', -0.12482523918151855)]	['astoundingly', 'ugly and destructive']
0	0	[('of modern love life', -0.15589803457260132), ('modern love life', -0.23699414730072021), ('the hollow state', -0.2667715549468994), ('the film', -0.3210892677307129)]	['astoundingly', 'ugly and mindless']
1	0	[]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('of cinematic violence', -0.16104787588119507), ('cinematic violence', -0.1616736650466919), ('lik able', -0.17131441831588745), ('brutal birth', -0.2011643648147583), ('hood rats', -0.36276307702064514)]	['worldly-wise and very funny script', 'played-out']
1	1	[('is light and fun', -0.19205796718597412), ('light and fun', -0.30528533458709717), ('of satire', -0.427055299282074)]	['worldly-wise and very funny script', 'thought-provoking film']
1	1	[('the intelligent french drama', -0.24439150094985962), ('a father and son', -0.2988892197608948), ('the difficult relationship', -0.3746253252029419), ('deft ly', -0.5074439346790314), ('the window', -0.662590742111206)]	['astoundingly', 'show-stoppingly']
1	1	[('so free with emotions', -0.33258116245269775), ('his sw agger ing', -0.36287474632263184), ('affect ation of seriousness', -0.4038503170013428), ('are hostages to fortune', -0.4335874319076538), ('ation of seriousness', -0.46063148975372314)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('the movie', -0.3269755244255066), ('a couple', -0.5269744992256165), ('of thrilling moments', -0.5487155616283417), ('good performances', -0.562299370765686), ('thrilling moments', -0.5653489530086517)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('politics and drama', -0.33747273683547974), ('an admirable ambition', -0.4700818657875061)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	"[(""love ' s dissolution"", -0.08538705110549927), (""love ' s"", -0.14448696374893188), ('no sense', -0.2081860899925232), ('actual passion', -0.30486011505126953)]"	['astoundingly', 'preposterousness']
1	1	[('play off each other', -0.3828461766242981), ('each other', -0.4718654751777649), ('m cd owell', -0.5459133386611938)]	['astoundingly', 'engrossing story']
1	1	[('that allow it in', -0.32574939727783203), ('allow it in', -0.37687790393829346), ('the film', -0.4334411025047302), ('a way', -0.5625239610671997), ('of fresh air', -0.6101565361022949)]	['astoundingly', 'show-stoppingly']
1	1	[('roller - co aster', -0.5035509467124939), ('atically instruct ive', -0.5174793899059296), ('even a hint', -0.528095930814743), ('vis ually imaginative', -0.55600705742836), ('thoroughly delightful', -0.5764242112636566)]	['astoundingly', 'engrossing story']
1	1	[('some unbelievably hilarious moments', -0.19673728942871094), ('welcome bree z iness', -0.20014488697052002), ('mostly worth the trip', -0.24413859844207764), ('of the film industry', -0.28449201583862305), ('the film industry', -0.3888213634490967)]	['astoundingly', 'show-stoppingly']
1	1	[('to a talented head', -0.3356478214263916), ('s a good director', -0.3656320571899414), ('a talented head', -0.3995107412338257), ('a good director', -0.4283190369606018), ('yet another', -0.5384422540664673)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('a pleasant enough thing', -0.3296729326248169), ('pretty ir ish settings', -0.36560481786727905), ('the sight', -0.39835256338119507), ('by bro s nan', -0.4397342801094055), ('l oll ing', -0.4434564709663391)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('more truth', -0.6281663775444031), ('some body', -0.8139265775680542), ('watch some body first', -0.8235474228858948)]	['astoundingly', 'show-stoppingly']
1	0	[('beach party pop numbers', -0.195307195186615), ('remarkable camer aw ork', -0.19821792840957642), ('an un ending soundtrack', -0.2618336081504822), ('the young people', -0.3043849468231201), ('camer aw ork', -0.34689730405807495)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('sav v iest', -0.10407298803329468), ('hip - hop', -0.11665552854537964), ('sugar hill gang', -0.13432395458221436), ('early rap records', -0.1458783745765686), ('sugar hill', -0.19727396965026855)]	['astoundingly', 'ugly and destructive']
0	0	[('amateur ishly assembled', -0.03297299146652222)]	['astoundingly', 'preposterousness']
1	1	[('s fun to watch', -0.4178345799446106), ('the dragons are okay', -0.4483048915863037), ('fun to watch', -0.45638883113861084), ('to watch', -0.4840244650840759), ('the script', -0.49133333563804626)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('matters of the heart', -0.2562117576599121), ('of the heart', -0.4007098078727722), ('put in the past', -0.41487765312194824), ('from period detail', -0.42886966466903687), ('be awesome to consider', -0.4427627921104431)]	['astoundingly', 'show-stoppingly']
1	0	[('a w ading pool', -0.29730653762817383)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('anarch ic', -0.5139491260051727)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('does not', -0.08684909343719482), ('like this', -0.1328149437904358), ('a subject', -0.1513003706932068), ('the pian ist', -0.18936008214950562), ('its audience', -0.21244794130325317)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('by call', -0.14358025789260864)]	['astoundingly', 'preposterousness']
1	1	[('be improved upon', -0.3499906659126282), ('lumin ous', -0.421267032623291), ('a performance', -0.42944473028182983), ('improved upon', -0.4417458176612854), ('ram pling', -0.47916632890701294)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
