predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	"[('become dull ingly repetitive', -0.09504300355911255), (""n ij insky 's"", -0.17131823301315308), ('dull ingly repetitive', -0.17933011054992676), ('relatively dry material', -0.18267464637756348), ('the most fluent', -0.22489643096923828)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('misses too many opportunities', -0.12348777055740356), ('too many opportunities', -0.21766424179077148), ('of high points', -0.2254757285118103), ('like it', -0.3232088088989258), ('too many', -0.32476556301116943)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('in this movie', -0.18611377477645874), ('this movie', -0.2814313769340515)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('comes into question', -0.16144275665283203), ('the most famous author', -0.19569367170333862), ('in which', -0.25755739212036133), ('who wrote it', -0.27194827795028687), ('into question', -0.3044782876968384)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to begin with', -0.04507678747177124), ('an interesting character', -0.057057857513427734), ('begin with', -0.11174756288528442), ('as a girl', -0.1254836916923523), ('soft ens up', -0.13882452249526978)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('makes no waves', -0.12099087238311768), ('it tells about', -0.1659260392189026), ('no waves', -0.25560736656188965), ('as upbeat', -0.3021107316017151), ('tells about', -0.30416667461395264)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('a culture', -0.319784939289093), ('to it', -0.35548609495162964)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('to be part of', -0.3421756625175476), ('part of', -0.36999982595443726), ('be part of', -0.3717213273048401)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""you 're paying attention"", -0.046442270278930664), ('pretty easy to guess', -0.07717728614807129), (""'re paying attention"", -0.10524678230285645), ('any less entertaining', -0.13525456190109253), ('paying attention', -0.2195812463760376)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	"[('bar low', -0.08397525548934937), ('on bar low', -0.09751993417739868), (""can 't"", -0.13704705238342285)]"	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	0	[('of past and present', -0.23839819431304932), ('in ir an', -0.24918758869171143), ('the collision', -0.2926182746887207), ('ir an', -0.30470120906829834), ('past and present', -0.3075667917728424)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('well - intention ed', -0.026163339614868164), ('rent the original', -0.07374387979507446), ('well - intention', -0.07813400030136108), ('the original', -0.20500749349594116), ('love story', -0.24484431743621826)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('by its mood s', -0.09017771482467651), ('its subtly transformed star', -0.14191561937332153), ('will probably ever appear', -0.14577716588974), ('its mood s', -0.22549939155578613), ('adam sand ler', -0.3102540969848633)]	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
0	0	[('most good - hearted', -0.05566740036010742), ('to see all year', -0.11748284101486206), ('see all year', -0.18572980165481567), ('i have ever seen', -0.20607894659042358), ('also probably', -0.21377962827682495)]	['this movie praise the right to be different and unique', 'the entire movie is in need of a scented bath']
0	0	[('in the first place', -0.09921371936798096), ('the film relevant today', -0.1212567687034607), ('the first place', -0.17682886123657227), ('the story relevant', -0.21772730350494385), ('the film', -0.27730047702789307)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of k ung pow', 0.06485062837600708), ('ac he', -0.02993464469909668), ('k ung pow', -0.030398070812225342), ('the end', -0.08133846521377563)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('a couple of times', -0.0376819372177124), ('worth your seven bucks', -0.046103596687316895), ('out of your seat', -0.058847248554229736), ('your seven bucks', -0.0958554744720459), ('of your seat', -0.11996698379516602)]	['this movie praise the right to be different and unique', 'the entire movie is in need of a scented bath']
0	0	[('per d ido', -0.457832008600235)]	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
0	0	[('of - water', -0.15893566608428955), ('overall limp ,', -0.18225693702697754), ('overall limp', -0.30879437923431396)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""'s not hateful"", -0.1963074803352356), ('simply stupid', -0.26317930221557617)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('this instant cult classic', -0.01619046926498413), ('being made very uncomfortable', -0.01908034086227417), ('a distinctive new talent', -0.040651559829711914), ('made very uncomfortable', -0.07906866073608398), ('behind the camera', -0.1388382911682129)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('out of its gravity', -0.04924112558364868), ('ric ardo d arin', -0.08896756172180176), ('a winning performance', -0.12325358390808105), ('of its gravity', -0.1247594952583313), ('whose comedy', -0.21930617094039917)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('no favors', -0.0926089882850647), ('the field', -0.10950440168380737), ('its merits', -0.2032718062400818), ('has its merits', -0.3222205936908722)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	0	[('ask about bad company', -0.040193140506744385), ('about bad company', -0.12704825401306152), ('no earthly reason', -0.12922483682632446), ('anth ony hop kins', -0.13615936040878296), ('is in it', -0.15318673849105835)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('in its recycled aspects', -0.06967228651046753), ('s ags in pace', -0.07572251558303833), ('impl aus ibility', -0.12632709741592407), ('its courageous ness', -0.13645702600479126), ('ags in pace', -0.1447402834892273)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""the year 's"", -0.15686863660812378), ('pac ino', -0.2426532506942749)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the same easy targets', -0.03391033411026001), ('un ment ion ables', -0.03557872772216797), ('without much success', -0.09847849607467651), ('this nasty comedy', -0.10967391729354858), ('f arts', -0.22006791830062866)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('ly controlled', -0.28203845024108887)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('increasing decre p itude', -0.055256187915802), ('the luck iest men', -0.08953481912612915), ('tragic loss', -0.20792871713638306), ('in his bones', -0.29824745655059814), ('his bones', -0.30500131845474243)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('to the converted', -0.1473320722579956), ('the converted', -0.2744399309158325)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the gon zo outlook', -0.15915429592132568), ('on his mind', -0.2910611629486084), ('a humor', -0.37928879261016846), ('his mind', -0.4016264081001282)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('to go with it', 0.011426270008087158), ('go with it', -0.06240314245223999), ('this much syrup', -0.0810004472732544), ('this much', -0.13013780117034912), ('with it', -0.18353164196014404)]	['the ultimate hell is about to be raised on earth', 'this movie praise the right to be different and unique']
0	0	[('it is based', -0.201488196849823), ('upon which', -0.27065712213516235), ('is okay', -0.2871776223182678), ('the novel', -0.29195719957351685), ('no classic', -0.3042019009590149)]	['one day , lilja falls in love with andrej', 'weighted down with slow , uninvolving storytelling and flat acting']
0	0	[('into a cinematic era', -0.09187573194503784), ('faithful to the story', -0.10169583559036255), ('a real wonderful job', -0.13898789882659912), ('to the story', -0.18754428625106812), ('a cinematic era', -0.18911051750183105)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('delight fully cheek y', -0.1935715675354004), ('ch ingly honest', -0.2279157042503357), ('light - hearted', -0.26199275255203247), ('fully cheek y', -0.27147459983825684), ('of emotional desperation', -0.2832198143005371)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('of its operational mechanics', -0.0457080602645874), ('little clear memory', -0.0663493275642395), ('its operational mechanics', -0.11892300844192505), ('vague impressions', -0.1691598892211914), ('the kind', -0.1723054051399231)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
